x rho vx vy vz p Bx By Bz E
3.442382812500000000e-02 1.000000000000099476e+00 -1.883078867035584314e-13 3.834151267418911450e-14 1.917075633709455725e-14 1.000000000000170086e+00 5.641895835477562793e-01 1.128379167095636904e+00 5.641895835478184518e-01 2.454929658551801452e+00
3.491210937500000000e-02 1.000000000000315525e+00 -5.893697211222833968e-13 1.210208337870344017e-13 6.051041689351720085e-14 1.000000000000531353e+00 5.641895835477562793e-01 1.128379167095906244e+00 5.641895835479531218e-01 2.454929658552723382e+00
3.540039062500000000e-02 1.000000000000977440e+00 -1.813277097068362116e-12 3.718449133914490901e-13 1.859224566957245451e-13 1.000000000001632250e+00 5.641895835477562793e-01 1.128379167096729585e+00 5.641895835483647925e-01 2.454929658555536243e+00
3.588867187500000000e-02 1.000000000002956746e+00 -5.478002700091638351e-12 1.122856907098263373e-12 5.614284535491316867e-13 1.000000000004934941e+00 5.641895835477562793e-01 1.128379167099192726e+00 5.641895835495963629e-01 2.454929658563964168e+00
3.637695312500000000e-02 1.000000000008870682e+00 -1.641654987692124278e-11 3.366744601278370156e-12 1.683372300639185078e-12 1.000000000014790169e+00 5.641895835477562793e-01 1.128379167106549730e+00 5.641895835532748649e-01 2.454929658589124042e+00
3.686523437500000000e-02 1.000000000026539881e+00 -4.910359199614300820e-11 1.007270868462843831e-11 5.036354342314219157e-12 1.000000000044243276e+00 5.641895835477562793e-01 1.128379167128533478e+00 5.641895835642667389e-01 2.454929658664311454e+00
3.735351562500000000e-02 1.000000000079357410e+00 -1.468018636544564303e-10 3.011565905512333214e-11 1.505782952756166607e-11 1.000000000132273303e+00 5.641895835477562793e-01 1.128379167194244470e+00 5.641895835971222350e-01 2.454929658889040134e+00
3.784179687500000000e-02 1.000000000237226239e+00 -4.388183393796578008e-10 9.002385840463414443e-11 4.501192920231707222e-11 1.000000000395391053e+00 5.641895835477562793e-01 1.128379167390653803e+00 5.641895836953269017e-01 2.454929659560746824e+00
3.833007812500000000e-02 1.000000000709095449e+00 -1.311643736508841774e-09 2.690858448789160584e-10 1.345429224394580292e-10 1.000000001181839071e+00 5.641895835477562793e-01 1.128379167977716424e+00 5.641895839888582120e-01 2.454929661568455490e+00
3.881835937500000000e-02 1.000000002119488363e+00 -3.920480119841584374e-09 8.042936974949623675e-10 4.021468487474811837e-10 1.000000003532496518e+00 5.641895835477562793e-01 1.128379169732421250e+00 5.641895848662106250e-01 2.454929667569407226e+00
